Method Strike bpvol
Explicit-Parabola3 0.0317612325 0.011358182970774136
Explicit-Parabola3 0.0321112325 0.011473395866154423
Explicit-Parabola3 0.032461232500000006 0.01158847202093862
Explicit-Parabola3 0.0328112325 0.011703405992924291
Explicit-Parabola3 0.0331612325 0.011818192951209465
Explicit-Parabola3 0.0335112325 0.01193282862048742
Explicit-Parabola3 0.033861232500000005 0.0120473092305768
Explicit-Parabola3 0.0342112325 0.012161631470669166
Explicit-Parabola3 0.0345612325 0.012275792447827949
Explicit-Parabola3 0.0349112325 0.012389789649321865
Explicit-Parabola3 0.0352612325 0.01250362090841779
Explicit-Parabola3 0.0356112325 0.012617284373297621
Explicit-Parabola3 0.0359612325 0.012730778478796877
Explicit-Parabola3 0.036311232500000006 0.012844101920693953
Explicit-Parabola3 0.0366612325 0.012957253632306926
Explicit-Parabola3 0.037011232500000005 0.013070232763178558
Explicit-Parabola3 0.03736123250000001 0.013183038659652641
Explicit-Parabola3 0.037711232500000004 0.013295670847164615
Explicit-Parabola3 0.0380612325 0.013408129014086521
Explicit-Parabola3 0.0384112325 0.013520412996982633
Explicit-Parabola5 0.0034112325 0.005961101375154345
