scheme asset expiry alpha error
LS-5d2 dell 1.495890411 0.3756527895893892 9.512529701669002E-4
LS-5d2 dell 2.0 0.38529747677481735 0.0011858216437139915
LS-5d2 dell 3.0 0.39741415267182245 0.0014233255657980287
LS-5d2 dell 4.0 0.40704043004442647 0.0015317305696040248
LS-5d2 dell 4.997260274 0.4168174410178883 0.0015887180950890653
LS-5d2 dell 7.002739726 0.4430060351185005 0.0016229592641160827
LS-5d2 dell 10.002739726 0.5606712697742816 0.001574420414105424
LS-5BOOT 1 0.057534247 0.27316992455839667 0.002695868302674398
LS-5BOOT 1 0.153424658 0.25696392778000193 8.328231255159724E-4
LS-5BOOT 1 0.230136986 0.25638251295984765 6.175268855999164E-4
LS-5BOOT 1 0.479452055 0.2548789300093111 2.185032042006571E-4
LS-5BOOT 1 0.728767123 0.2565393113848041 1.0637257655282399E-4
LS-5BOOT 1 1.22739726 0.2597815234577448 6.13726141373293E-5
LS-5BOOT 1 1.726027397 0.26075451806053307 4.702118044649628E-5
LS-5BOOT 1 2.243835616 0.2619578610149062 3.948756790457556E-5
LS-5BOOT 1 2.742465753 0.2618827502443206 3.52233727675698E-5
LS-5BOOT 1 3.24109589 0.2627333676351041 3.248796368281348E-5
LS-5BOOT 1 4.238356164 0.26391398255855614 2.9059292271907486E-5
LS-5BOOT sp500 0.0191780822 0.18898228541470377 0.03331426889098505
LS-5BOOT sp500 0.0849315068 0.16861743094702752 0.014926541366429074
LS-5BOOT sp500 0.1616438356 0.16385633060923416 0.009778959250275523
LS-5BOOT sp500 0.2383561644 0.15421835531303477 0.014944944974695994
LS-5BOOT sp500 0.4904109589 0.16941120495206993 0.012696848739766465
LS-5BOOT sp500 0.7479452055 0.18144926236525735 0.010177447388987479
LS-5BOOT sp500 1.0 0.18725495848443255 0.008803170122047657
LS-5BOOT sp500 1.495890411 0.19935578582527055 0.00551659447248007
LS-5BOOT sp500 2.0 0.20883980251957537 0.0037856737051249686
LS-5BOOT sp500 3.0 0.22604439632041623 0.0027483625751145695
LS-5BOOT sp500 4.0 0.2367705501336389 0.0021499032083200885
LS-5BOOT sp500 4.997260274 0.24415593343535405 0.0018132533158177937
LS-5BOOT sp500 7.002739726 0.27328513604523996 0.00139201098536238
LS-5BOOT sp500 10.002739726 0.30755733304335303 0.0010921022674259065
LS-5BOOT euro50 0.0191780822 0.1969579819764886 0.03258216904986039
LS-5BOOT euro50 0.0849315068 0.17909593232133406 0.012216238283269067
LS-5BOOT euro50 0.1616438356 0.17930923438548918 0.004211752757676213
LS-5BOOT euro50 0.2383561644 0.18674856458829248 0.002458179052852535
LS-5BOOT euro50 0.4904109589 0.19971556573028182 0.0023764412035330606
LS-5BOOT euro50 0.7479452055 0.21073430305019303 0.002674136145857802
LS-5BOOT euro50 0.997260274 0.2188930815350891 0.0026633693877619684
LS-5BOOT euro50 1.495890411 0.22711988812415304 0.0025046420561862467
LS-5BOOT euro50 1.997260274 0.230530735608705 0.002019578102442841
LS-5BOOT euro50 2.997260274 0.23287597070510305 0.001503214000334106
LS-5BOOT euro50 4.0 0.234303007810359 0.0012289869560855942
LS-5BOOT euro50 4.997260274 0.2361927966948301 0.0011022832651330942
LS-5BOOT euro50 7.0 0.23968840463322313 9.54008098929118E-4
LS-5BOOT euro50 10.002739726 0.24546676650254245 8.352863272810293E-4
LS-5BOOT msci 0.0191780822 0.23720169709559516 0.05820787500865639
LS-5BOOT msci 0.0849315068 0.27440195685931573 0.04343697236403666
LS-5BOOT msci 0.1616438356 0.27440195685931573 0.040532366318173814
LS-5BOOT msci 0.2383561644 0.24083753320732942 0.024503795199188664
LS-5BOOT msci 0.4904109589 0.24017128633205606 0.023184109145734513
LS-5BOOT msci 0.7479452055 0.24713153333245297 0.013369190467941171
LS-5BOOT msci 1.0 0.24713153333245297 0.013436412041384264
LS-5BOOT msci 1.495890411 0.24713153333245297 0.013483643308918294
LS-5BOOT msci 2.0 0.2285681977801175 0.00502904498573079
LS-5BOOT msci 3.0 0.21937979782520908 0.0031948957220573875
LS-5BOOT msci 4.0 0.21551988164074395 0.0023408696187440753
LS-5BOOT msci 4.997260274 0.21394339035963472 0.0019317199138094172
LS-5BOOT msci 7.002739726 0.21394339035963472 0.001971839962065365
LS-5BOOT msci 10.002739726 0.21394339035963472 0.004807120333663199
LS-5BOOT bnp 0.0191780822 0.3083969266607687 0.03807555711640718
LS-5BOOT bnp 0.0849315068 0.30841558061225355 0.029646154377352886
LS-5BOOT bnp 0.1616438356 0.305211702127898 0.0017733662484095986
LS-5BOOT bnp 0.2383561644 0.3088050640437873 0.0016816907322917598
LS-5BOOT bnp 0.4904109589 0.3144493123927678 0.003071308977957934
LS-5BOOT bnp 0.7479452055 0.32769404810854114 0.0024256667999656557
LS-5BOOT bnp 1.0 0.34074885537782806 0.0038322285610008274
LS-5BOOT bnp 1.495890411 0.35175178820783015 0.004587014596379977
LS-5BOOT bnp 2.0 0.36166115450286046 0.00387381603846274
LS-5BOOT bnp 3.0 0.38565163526542134 0.0023839877218415286
LS-5BOOT bnp 4.0 0.39907686293172545 0.0015463832897203347
LS-5BOOT bnp 4.997260274 0.40824035354264104 0.0010232545357981406
LS-5BOOT bnp 7.002739726 0.4160398778293587 6.959037248516796E-4
LS-5BOOT bnp 10.002739726 0.4160398778293587 0.016568052775226744
LS-5BOOT axa 0.0191780822 0.2619896674615092 0.038050711028494937
LS-5BOOT axa 0.0849315068 0.27609416994281116 0.03799745741542363
LS-5BOOT axa 0.1616438356 0.27609416994281116 0.044542738893411364
LS-5BOOT axa 0.2383561644 0.27609416994281116 0.03993173675995777
LS-5BOOT axa 0.4904109589 0.2768943184099389 0.018485526146758652
LS-5BOOT axa 0.7479452055 0.2832584717006239 0.010533969747723658
LS-5BOOT axa 1.0 0.2923233955782225 0.008619127943624613
LS-5BOOT axa 1.495890411 0.30111830491125646 0.009540505682874427
LS-5BOOT axa 2.0 0.30721688972216676 0.006406182484880738
LS-5BOOT axa 3.0 0.31449268601674973 0.0033896350856375906
LS-5BOOT axa 4.0 0.31951518137721885 0.0019102706218409396
LS-5BOOT axa 4.997260274 0.3237082045464552 0.0010398846479979956
LS-5BOOT axa 7.002739726 0.33133779373691064 2.0261268860311145E-4
LS-5BOOT axa 10.002739726 0.34267834527240026 7.566319828885415E-4
LS-5BOOT airliq 0.0191780822 0.17807811389028982 0.02482604662515439
LS-5BOOT airliq 0.0849315068 0.19653611578323005 0.03432835838556966
LS-5BOOT airliq 0.1616438356 0.17661425105094267 0.003347604827535016
LS-5BOOT airliq 0.2383561644 0.1789264439625633 0.0017535747387743253
LS-5BOOT airliq 0.4904109589 0.18382939220412428 0.0013578872338454442
LS-5BOOT airliq 0.7479452055 0.1946796682554076 0.002358685992316875
LS-5BOOT airliq 1.0 0.20258523788646338 0.0024221174980435163
LS-5BOOT airliq 1.495890411 0.20214588617937734 0.002822520432610076
LS-5BOOT airliq 2.0 0.21095730065701945 0.002376390825121867
LS-5BOOT airliq 3.0 0.2213589652512423 0.0019229596358508873
LS-5BOOT airliq 4.0 0.22854029293655945 0.00169577158349281
LS-5BOOT airliq 4.997260274 0.23460169216828797 0.0015601388427112935
LS-5BOOT airliq 7.002739726 0.2451539576572283 0.0014267369950158738
LS-5BOOT airliq 10.002739726 0.26074178262447384 0.0014720250830960423
LS-5BOOT bancorp 0.0191780822 0.23814101755299485 0.017628244353343266
LS-5BOOT bancorp 0.0849315068 0.22347606498450062 0.00799390228910668
LS-5BOOT bancorp 0.1616438356 0.21773799387974277 0.004272321681174753
LS-5BOOT bancorp 0.2383561644 0.21426029050900175 0.002934181727497727
LS-5BOOT bancorp 0.4904109589 0.22078333470231334 0.005043222242794096
LS-5BOOT bancorp 0.7479452055 0.2257972940265302 0.0076324226665755055
LS-5BOOT bancorp 1.0 0.22852381101792746 0.00900769460644732
LS-5BOOT bancorp 1.495890411 0.23187619048994468 0.01043834486566784
LS-5BOOT bancorp 2.0 0.2343420657204542 0.01119269975050615
LS-5BOOT bancorp 3.0 0.23868159019015142 0.011937807478461382
LS-5BOOT bancorp 4.0 0.2433695772070568 0.012289785550760459
LS-5BOOT bancorp 4.997260274 0.24917752777265514 0.012471817742420803
LS-5BOOT bancorp 7.002739726 0.26936481481328767 0.012582321216054794
LS-5BOOT bancorp 10.002739726 0.5070031542211949 0.012538245866265629
LS-5BOOT wells 0.0191780822 0.2754420191225801 0.06037579094688645
LS-5BOOT wells 0.0849315068 0.30941440043231855 0.060152808180798
LS-5BOOT wells 0.1616438356 0.3094144004323186 0.06448473077424388
LS-5BOOT wells 0.2383561644 0.298690332824009 0.04870918456321213
LS-5BOOT wells 0.4904109589 0.28302441695636005 0.019529171325738087
LS-5BOOT wells 0.7479452055 0.28302441695636005 0.011434049331872736
LS-5BOOT wells 1.0 0.27605448755410883 0.00299723177302781
LS-5BOOT wells 1.495890411 0.2770198285332636 0.0027636629535970378
LS-5BOOT wells 2.0 0.2787593386618061 0.002648546150229713
LS-5BOOT wells 3.0 0.2810561006144084 0.002814798477681277
LS-5BOOT wells 4.0 0.28357667541633746 0.0034018064948804667
LS-5BOOT wells 4.997260274 0.2869498691785343 0.003867741888866549
LS-5BOOT wells 7.002739726 0.2869498691785343 0.009002947125069799
LS-5BOOT wells 10.002739726 0.3125694635524904 0.004954393589194599
LS-5BOOT dell 0.0191780822 0.30709630592337034 0.05831447421760436
LS-5BOOT dell 0.0849315068 0.3315808026289955 0.02047128180944171
LS-5BOOT dell 0.1616438356 0.3417153777184751 0.008198774080778942
LS-5BOOT dell 0.2383561644 0.34586183989936053 0.0031178485674926643
LS-5BOOT dell 0.4904109589 0.3467206940526693 0.0015855507675014008
LS-5BOOT dell 0.7479452055 0.35081958826024084 6.475497766947498E-4
LS-5BOOT dell 1.0 0.35921451156153417 5.481335455935623E-4
LS-5BOOT dell 1.495890411 0.37561171635452356 9.481436211718888E-4
LS-5BOOT dell 2.0 0.3852540395436189 0.0011841708414415536
LS-5BOOT dell 3.0 0.39736910612334314 0.0014223998135185743
LS-5BOOT dell 4.0 0.4069875462230442 0.0015309449367657754
LS-5BOOT dell 4.997260274 0.416772434107192 0.001588089295208934
LS-5BOOT dell 7.002739726 0.4429321362646711 0.0016230095530821475
LS-5BOOT dell 10.002739726 0.5602238244843273 0.0015745913490042014
